query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_0930	6iro-assembly1.cif.gz_L	DESULFOASV1_0930	6iro-assembly1.cif.gz_L the crosslinked complex of ISWI-nucleosome in the ADP-bound state	0.116	645	434	981	1625	3	494	4.305E-08	246
DESULFOASV1_0930	1z3i-assembly1.cif.gz_X	DESULFOASV1_0930	1z3i-assembly1.cif.gz_X Structure of the SWI2/SNF2 chromatin remodeling domain of eukaryotic Rad54	0.097	631	460	1011	1641	51	560	4.454E-10	246
DESULFOASV1_0930	6ryr-assembly1.cif.gz_W	DESULFOASV1_0930	6ryr-assembly1.cif.gz_W Nucleosome-CHD4 complex structure (single CHD4 copy)	0.121	598	407	1019	1616	225	688	3.200E-09	241
DESULFOASV1_0930	5vvr-assembly1.cif.gz_M	DESULFOASV1_0930	5vvr-assembly1.cif.gz_M Ternary complex of RNA Pol II, transcription scaffold and Rad26	0.117	629	407	987	1615	40	501	6.740E-08	237
DESULFOASV1_0930	7nkx-assembly1.cif.gz_W	DESULFOASV1_0930	7nkx-assembly1.cif.gz_W RNA polymerase II-Spt4/5-nucleosome-Chd1 structure	0.123	599	370	1018	1616	196	618	4.004E-09	232
DESULFOASV1_0930	6vz4-assembly1.cif.gz_K	DESULFOASV1_0930	6vz4-assembly1.cif.gz_K Cryo-EM structure of Sth1-Arp7-Arp9-Rtt102 bound to the nucleosome in ADP Beryllium Fluoride state	0.110	645	442	981	1625	73	570	1.634E-09	228
DESULFOASV1_0930	8he5-assembly1.cif.gz_O	DESULFOASV1_0930	8he5-assembly1.cif.gz_O RNA polymerase II elongation complex bound with Rad26 and Elf1, stalled at SHL(-3.5) of the nucleosome	0.120	618	411	1011	1628	49	516	3.383E-07	226
DESULFOASV1_0930	7x3t-assembly1.cif.gz_V	DESULFOASV1_0930	7x3t-assembly1.cif.gz_V Cryo-EM structure of ISW1a-dinucleosome	0.113	736	522	981	1716	3	592	8.342E-10	215
DESULFOASV1_0930	6iy3-assembly1.cif.gz_O	DESULFOASV1_0930	6iy3-assembly1.cif.gz_O Structure of Snf2-MMTV-A nucleosome complex at shl-2 in ADP state	0.113	736	494	981	1716	4	561	1.026E-08	213
DESULFOASV1_0930	7tn2-assembly1.cif.gz_W	DESULFOASV1_0930	7tn2-assembly1.cif.gz_W Composite model of a Chd1-nucleosome complex in the nucleotide-free state derived from 2.3A and 2.7A Cryo-EM maps	0.119	708	483	1019	1726	232	780	3.828E-09	212
DESULFOASV1_0930	5x0x-assembly1.cif.gz_O	DESULFOASV1_0930	5x0x-assembly1.cif.gz_O Complex of Snf2-Nucleosome complex with Snf2 bound to position +6 of the nucleosome	0.104	729	497	981	1709	4	559	4.709E-08	211
DESULFOASV1_0930	7otq-assembly1.cif.gz_K	DESULFOASV1_0930	7otq-assembly1.cif.gz_K Cryo-EM structure of ALC1/CHD1L bound to a PARylated nucleosome	0.107	607	399	1020	1626	9	456	9.919E-07	205
DESULFOASV1_0930	5z3u-assembly1.cif.gz_O	DESULFOASV1_0930	5z3u-assembly1.cif.gz_O Structure of Snf2-nucleosome complex at shl2 in ADP BeFx state	0.114	727	494	981	1707	4	561	4.709E-08	204
DESULFOASV1_0930	7vdv-assembly1.cif.gz_A	DESULFOASV1_0930	7vdv-assembly1.cif.gz_A The overall structure of human chromatin remodeling PBAF-nucleosome complex	0.104	734	513	979	1712	197	770	4.187E-09	203
DESULFOASV1_0930	7ux9-assembly1.cif.gz_P	DESULFOASV1_0930	7ux9-assembly1.cif.gz_P Arabidopsis DDM1 bound to nucleosome (H2A.W, H2B, H3.3, H4, with 147 bp DNA)	0.110	600	407	1016	1615	3	460	1.357E-06	197
DESULFOASV1_0930	5z3l-assembly1.cif.gz_O	DESULFOASV1_0930	5z3l-assembly1.cif.gz_O Structure of Snf2-nucleosome complex in apo state	0.096	732	504	981	1712	4	562	1.579E-07	192
DESULFOASV1_0930	7y8r-assembly1.cif.gz_I	DESULFOASV1_0930	7y8r-assembly1.cif.gz_I The nucleosome-bound human PBAF complex	0.109	628	416	1019	1646	224	691	8.433E-08	192
DESULFOASV1_0930	5o9g-assembly1.cif.gz_W	DESULFOASV1_0930	5o9g-assembly1.cif.gz_W Structure of nucleosome-Chd1 complex	0.105	690	516	1018	1707	196	773	3.599E-08	185
DESULFOASV1_0930	5z3v-assembly1.cif.gz_O	DESULFOASV1_0930	5z3v-assembly1.cif.gz_O Structure of Snf2-nucleosome complex at shl-2 in ADP BeFx state	0.112	727	493	981	1707	4	559	4.233E-07	183
DESULFOASV1_0930	3mwy-assembly1.cif.gz_W	DESULFOASV1_0930	3mwy-assembly1.cif.gz_W Crystal structure of the chromodomain-ATPase portion of the yeast Chd1 chromatin remodeler	0.112	613	391	1018	1630	196	636	4.117E-08	183
DESULFOASV1_0930	1z63-assembly2.cif.gz_B	DESULFOASV1_0930	1z63-assembly2.cif.gz_B Sulfolobus solfataricus SWI2/SNF2 ATPase core in complex with dsDNA	0.110	612	402	1019	1630	16	468	1.009E-07	179
DESULFOASV1_0930	2f8l-assembly1.cif.gz_A	DESULFOASV1_0930	2f8l-assembly1.cif.gz_A Crystal structure of a putative class i s-adenosylmethionine-dependent methyltransferase (lmo1582) from listeria monocytogenes at 2.20 A resolution	0.119	327	274	348	674	8	319	2.542E-06	178
DESULFOASV1_0930	6tda-assembly1.cif.gz_S	DESULFOASV1_0930	6tda-assembly1.cif.gz_S Structure of SWI/SNF chromatin remodeler RSC bound to a nucleosome	0.105	637	425	988	1624	275	750	6.930E-07	176
DESULFOASV1_0930	5jxr-assembly2.cif.gz_B	DESULFOASV1_0930	5jxr-assembly2.cif.gz_B Crystal structure of MtISWI	0.111	751	503	964	1714	49	615	1.634E-09	174
DESULFOASV1_0930	7egp-assembly1.cif.gz_A	DESULFOASV1_0930	7egp-assembly1.cif.gz_A The structure of SWI/SNF-nucleosome complex	0.108	725	504	981	1705	178	743	2.958E-07	170
DESULFOASV1_0930	5sup-assembly3.cif.gz_C	DESULFOASV1_0930	5sup-assembly3.cif.gz_C Crystal structure of the Sub2-Yra1 complex in association with RNA	0.088	627	323	997	1623	9	363	1.335E-05	169
DESULFOASV1_0930	6kw4-assembly1.cif.gz_Y	DESULFOASV1_0930	6kw4-assembly1.cif.gz_Y The ClassB RSC-Nucleosome Complex	0.118	650	439	981	1630	4	502	2.032E-06	169
DESULFOASV1_0930	7zml-assembly2.cif.gz_B	DESULFOASV1_0930	7zml-assembly2.cif.gz_B Crystal structure of human RECQL5 helicase APO form in complex with engineered nanobody (Gluebody) G1-001	0.120	617	335	1009	1625	6	387	6.930E-07	168
DESULFOASV1_0930	7zb5-assembly1.cif.gz_H	DESULFOASV1_0930	7zb5-assembly1.cif.gz_H Mot1(1-1836):TBP:DNA - post-hydrolysis complex dimer	0.083	616	406	1016	1631	1000	1443	3.979E-06	167
DESULFOASV1_0930	8av6-assembly1.cif.gz_G	DESULFOASV1_0930	8av6-assembly1.cif.gz_G CryoEM structure of INO80 core nucleosome complex in closed grappler conformation	0.104	711	543	1016	1622	12	722	9.919E-07	164
DESULFOASV1_0930	7mkn-assembly1.cif.gz_L	DESULFOASV1_0930	7mkn-assembly1.cif.gz_L Escherichia coli RNA polymerase and RapA elongation complex	0.108	841	707	1020	1860	157	950	1.122E-08	164
DESULFOASV1_0930	5lba-assembly2.cif.gz_A	DESULFOASV1_0930	5lba-assembly2.cif.gz_A Crystal structure of human RECQL5 helicase in complex with DSPL fragment(1-cyclohexyl-3-(oxolan-2-ylmethyl)urea, SGC - Diamond XChem I04-1 fragment screening.	0.113	630	329	997	1626	6	377	6.229E-06	160
DESULFOASV1_0930	7bkp-assembly1.cif.gz_A	DESULFOASV1_0930	7bkp-assembly1.cif.gz_A CryoEM structure of disease related M854K MDA5-dsRNA filament in complex with ATP	0.112	601	470	1023	1623	7	536	1.009E-07	160
DESULFOASV1_0930	5lb3-assembly1.cif.gz_B	DESULFOASV1_0930	5lb3-assembly1.cif.gz_B Crystal structure of human RECQL5 helicase in complex with ADP/Mg.	0.108	643	340	983	1625	3	384	6.229E-06	159
DESULFOASV1_0930	7xyf-assembly1.cif.gz_K	DESULFOASV1_0930	7xyf-assembly1.cif.gz_K Cryo-EM structure of Fft3-nucleosome complex with Fft3 bound to SHL+2 position of the nucleosome	0.115	627	502	983	1609	81	648	9.068E-07	156
DESULFOASV1_0930	5lb8-assembly2.cif.gz_D	DESULFOASV1_0930	5lb8-assembly2.cif.gz_D Crystal structure of human RECQL5 helicase APO form.	0.108	617	326	1009	1625	6	372	1.597E-05	155
DESULFOASV1_0930	5hzr-assembly1.cif.gz_A	DESULFOASV1_0930	5hzr-assembly1.cif.gz_A Crystal structure of MtSnf2	0.086	646	440	977	1622	13	494	1.727E-07	155
DESULFOASV1_0930	6gkm-assembly1.cif.gz_A	DESULFOASV1_0930	6gkm-assembly1.cif.gz_A CryoEM structure of the MDA5-dsRNA filament in complex with ATP (10 mM)	0.094	715	518	1023	1737	7	579	1.320E-07	155
DESULFOASV1_0930	8oo7-assembly1.cif.gz_G	DESULFOASV1_0930	8oo7-assembly1.cif.gz_G CryoEM Structure INO80core Hexasome complex composite model state1	0.101	704	557	1008	1628	1	704	1.420E-06	155
DESULFOASV1_0930	6uxw-assembly1.cif.gz_A	DESULFOASV1_0930	6uxw-assembly1.cif.gz_A SWI/SNF nucleosome complex with ADP-BeFx	0.112	727	493	981	1707	206	761	7.927E-07	155
DESULFOASV1_0930	5jb2-assembly1.cif.gz_A	DESULFOASV1_0930	5jb2-assembly1.cif.gz_A Crystal structure of chicken LGP2 with 5'ppp 10-mer dsRNA and ADP-AlF4-Mg2+ at 2.2 A resolution.	0.114	600	442	1024	1623	7	506	4.233E-07	153
DESULFOASV1_0930	5lb5-assembly2.cif.gz_B	DESULFOASV1_0930	5lb5-assembly2.cif.gz_B Crystal structure of human RECQL5 helicase in complex with ADP/Mg (tricilinc form).	0.112	617	327	1009	1625	7	375	6.229E-06	152
DESULFOASV1_0930	5lb5-assembly4.cif.gz_D	DESULFOASV1_0930	5lb5-assembly4.cif.gz_D Crystal structure of human RECQL5 helicase in complex with ADP/Mg (tricilinc form).	0.110	636	330	996	1631	1	372	6.814E-06	147
DESULFOASV1_0930	1z6a-assembly1.cif.gz_A	DESULFOASV1_0930	1z6a-assembly1.cif.gz_A Sulfolobus solfataricus SWI2/SNF2 ATPase core domain	0.121	607	382	1006	1612	10	445	3.638E-06	147
DESULFOASV1_0930	7xwy-assembly1.cif.gz_A	DESULFOASV1_0930	7xwy-assembly1.cif.gz_A Crystal structure of spFft3 N-terminal truncation	0.127	252	216	978	1229	76	323	1.796E-04	146
DESULFOASV1_0930	6hts-assembly1.cif.gz_G	DESULFOASV1_0930	6hts-assembly1.cif.gz_G Cryo-EM structure of the human INO80 complex bound to nucleosome	0.109	672	538	1016	1620	7	678	1.943E-06	146
DESULFOASV1_0930	5lba-assembly4.cif.gz_D	DESULFOASV1_0930	5lba-assembly4.cif.gz_D Crystal structure of human RECQL5 helicase in complex with DSPL fragment(1-cyclohexyl-3-(oxolan-2-ylmethyl)urea, SGC - Diamond XChem I04-1 fragment screening.	0.111	629	334	997	1625	6	382	4.979E-06	144
DESULFOASV1_0930	7epu-assembly1.cif.gz_B	DESULFOASV1_0930	7epu-assembly1.cif.gz_B Crystal structure of HsALC1	0.108	710	497	1007	1716	16	573	5.634E-08	144
DESULFOASV1_0930	5ivl-assembly1.cif.gz_B	DESULFOASV1_0930	5ivl-assembly1.cif.gz_B CshA Helicase	0.120	618	298	997	1614	9	348	2.614E-05	143
DESULFOASV1_0930	6g7e-assembly1.cif.gz_B	DESULFOASV1_0930	6g7e-assembly1.cif.gz_B Crystal structure of Chaetomium thermophilum Mot1 (E1434Q, 1837-1886 deletion mutant)	0.095	611	443	1018	1628	1086	1575	2.161E-07	143
DESULFOASV1_0930	7pmq-assembly1.cif.gz_C	DESULFOASV1_0930	7pmq-assembly1.cif.gz_C DEAD-box helicase DbpA in the active conformation bound to a hairpin loop RNA and ADP/BeF3	0.093	601	317	1015	1615	10	360	4.092E-05	142
DESULFOASV1_0930	7zi4-assembly1.cif.gz_G	DESULFOASV1_0930	7zi4-assembly1.cif.gz_G Cryo-EM structure of the human INO80 complex bound to a WT nucleosome	0.106	682	545	1016	1626	1	682	3.805E-06	142
DESULFOASV1_0930	7pmm-assembly1.cif.gz_B	DESULFOASV1_0930	7pmm-assembly1.cif.gz_B DEAD-box helicase DbpA in the active conformation bound to a ss/dsRNA junction and ADP/BeF3	0.091	601	318	1015	1615	10	360	6.125E-05	141
DESULFOASV1_0930	6zxw-assembly1.cif.gz_G	DESULFOASV1_0930	6zxw-assembly1.cif.gz_G Structure of Archaeoglobus fulgidus Trm11-Trm112 m2G10 tRNA methyltransferase complex bound to sinefungin	0.145	202	150	441	642	145	320	6.888E-04	140
DESULFOASV1_0930	7pli-assembly1.cif.gz_B	DESULFOASV1_0930	7pli-assembly1.cif.gz_B DEAD-box helicase DbpA bound to single stranded RNA and ADP/BeF3	0.095	619	313	997	1615	13	359	7.327E-05	140
DESULFOASV1_0930	4d25-assembly1.cif.gz_A	DESULFOASV1_0930	4d25-assembly1.cif.gz_A Crystal structure of the Bombyx mori Vasa helicase (E339Q) in complex with RNA and AMPPNP	0.098	616	327	1000	1615	54	417	1.570E-04	139
DESULFOASV1_0930	7zms-assembly1.cif.gz_A	DESULFOASV1_0930	7zms-assembly1.cif.gz_A Crystal structure of human RECQL5 helicase APO form in complex with engineered nanobody (Gluebody) G4-043	0.113	642	335	984	1625	2	380	3.912E-05	139
DESULFOASV1_0930	7pli-assembly3.cif.gz_J	DESULFOASV1_0930	7pli-assembly3.cif.gz_J DEAD-box helicase DbpA bound to single stranded RNA and ADP/BeF3	0.091	607	326	1007	1613	1	360	7.663E-05	139
DESULFOASV1_0930	3pew-assembly1.cif.gz_A	DESULFOASV1_0930	3pew-assembly1.cif.gz_A S. cerevisiae Dbp5 L327V bound to RNA and ADP BeF3	0.106	617	325	1002	1618	4	368	3.517E-04	136
DESULFOASV1_0930	7amv-assembly1.cif.gz_W	DESULFOASV1_0930	7amv-assembly1.cif.gz_W Atomic structure of the poxvirus transcription pre-initiation complex in the initially melted state	0.099	694	460	1014	1707	17	528	5.354E-05	135
DESULFOASV1_0930	5lb3-assembly2.cif.gz_E	DESULFOASV1_0930	5lb3-assembly2.cif.gz_E Crystal structure of human RECQL5 helicase in complex with ADP/Mg.	0.108	630	337	996	1625	2	380	2.614E-05	134
DESULFOASV1_0930	2va8-assembly1.cif.gz_A	DESULFOASV1_0930	2va8-assembly1.cif.gz_A DNA Repair Helicase Hel308	0.110	688	495	1020	1707	30	586	2.659E-06	134
DESULFOASV1_0930	7pli-assembly3.cif.gz_I	DESULFOASV1_0930	7pli-assembly3.cif.gz_I DEAD-box helicase DbpA bound to single stranded RNA and ADP/BeF3	0.095	619	313	997	1615	11	357	1.796E-04	131
DESULFOASV1_0930	7zke-assembly1.cif.gz_E	DESULFOASV1_0930	7zke-assembly1.cif.gz_E Mot1:TBP:DNA - pre-hydrolysis state	0.102	763	617	839	1601	873	1560	5.064E-07	130
DESULFOASV1_0930	7pli-assembly2.cif.gz_F	DESULFOASV1_0930	7pli-assembly2.cif.gz_F DEAD-box helicase DbpA bound to single stranded RNA and ADP/BeF3	0.091	617	312	997	1613	12	355	4.813E-04	127
DESULFOASV1_0930	7xyg-assembly1.cif.gz_K	DESULFOASV1_0930	7xyg-assembly1.cif.gz_K Cryo-EM structure of Fft3-nucleosome complex with Fft3 bound to SHL+3 position of the nucleosome	0.109	621	496	981	1601	78	635	1.276E-05	126
DESULFOASV1_0930	5lba-assembly3.cif.gz_C	DESULFOASV1_0930	5lba-assembly3.cif.gz_C Crystal structure of human RECQL5 helicase in complex with DSPL fragment(1-cyclohexyl-3-(oxolan-2-ylmethyl)urea, SGC - Diamond XChem I04-1 fragment screening.	0.123	629	325	997	1625	6	377	6.125E-05	124
DESULFOASV1_0930	4u4c-assembly1.cif.gz_A	DESULFOASV1_0930	4u4c-assembly1.cif.gz_A The molecular architecture of the TRAMP complex reveals the organization and interplay of its two catalytic activities	0.096	743	486	1020	1762	38	576	3.181E-06	124
DESULFOASV1_0930	5a9j-assembly2.cif.gz_B	DESULFOASV1_0930	5a9j-assembly2.cif.gz_B Crystal structure of the Helicase domain of human DNA polymerase theta, apo-form	0.123	695	461	1006	1700	36	562	6.814E-06	123
DESULFOASV1_0930	8i9z-assembly1.cif.gz_CW	DESULFOASV1_0930	8i9z-assembly1.cif.gz_CW Cryo-EM structure of a Chaetomium thermophilum pre-60S ribosomal subunit - State Spb4	0.098	723	454	997	1719	12	515	6.405E-05	122
DESULFOASV1_0930	7s7c-assembly1.cif.gz_A	DESULFOASV1_0930	7s7c-assembly1.cif.gz_A Human Nuclear Exosome Targeting (NEXT) complex bound to RNA (substrate 2)	0.099	936	513	1016	1951	45	614	8.671E-07	122
DESULFOASV1_0930	7w0e-assembly1.cif.gz_A	DESULFOASV1_0930	7w0e-assembly1.cif.gz_A dmDicer2-LoqsPD-dsRNA Active-dicing status	0.103	755	671	1020	1768	11	765	1.320E-07	122
DESULFOASV1_0930	2oxc-assembly2.cif.gz_B	DESULFOASV1_0930	2oxc-assembly2.cif.gz_B Human DEAD-box RNA helicase DDX20, DEAD domain in complex with ADP	0.142	229	165	1002	1230	3	195	3.458E-03	120
DESULFOASV1_0930	6eg2-assembly1.cif.gz_A	DESULFOASV1_0930	6eg2-assembly1.cif.gz_A Crystal structure of human BRM in complex with compound 16	0.134	253	192	1019	1271	391	613	1.349E-03	120
DESULFOASV1_0930	4buj-assembly2.cif.gz_E	DESULFOASV1_0930	4buj-assembly2.cif.gz_E Crystal structure of the S. cerevisiae Ski2-3-8 complex	0.113	719	451	1016	1734	246	755	8.525E-06	120
DESULFOASV1_0930	5lb5-assembly3.cif.gz_C	DESULFOASV1_0930	5lb5-assembly3.cif.gz_C Crystal structure of human RECQL5 helicase in complex with ADP/Mg (tricilinc form).	0.103	623	320	1009	1631	7	364	1.796E-04	118
DESULFOASV1_0930	7z8s-assembly1.cif.gz_E	DESULFOASV1_0930	7z8s-assembly1.cif.gz_E Mot1:TBP:DNA - post hydrolysis state	0.087	800	624	839	1638	793	1477	2.390E-05	118
DESULFOASV1_0930	5fcd-assembly2.cif.gz_B	DESULFOASV1_0930	5fcd-assembly2.cif.gz_B Crystal structure of MccD protein	0.105	221	169	456	645	8	228	1.931E-03	117
DESULFOASV1_0930	3p4y-assembly1.cif.gz_A	DESULFOASV1_0930	3p4y-assembly1.cif.gz_A Helicase domain of reverse gyrase from Thermotoga maritima - P2 form	0.088	633	366	990	1622	4	405	3.577E-05	117
DESULFOASV1_0930	5aga-assembly1.cif.gz_A	DESULFOASV1_0930	5aga-assembly1.cif.gz_A Crystal structure of the Helicase domain of human DNA polymerase theta in complex with AMPPNP	0.112	720	477	1006	1725	9	546	5.446E-06	117
DESULFOASV1_0930	6eg3-assembly1.cif.gz_A	DESULFOASV1_0930	6eg3-assembly1.cif.gz_A Crystal structure of human BRM in complex with compound 15	0.134	253	192	1019	1271	386	608	6.888E-04	116
DESULFOASV1_0930	3oiy-assembly1.cif.gz_A	DESULFOASV1_0930	3oiy-assembly1.cif.gz_A Helicase domain of reverse gyrase from Thermotoga maritima	0.094	631	362	992	1622	5	405	4.681E-05	113
DESULFOASV1_0930	5m52-assembly1.cif.gz_A	DESULFOASV1_0930	5m52-assembly1.cif.gz_A Crystal structure of yeast Brr2 full-lenght in complex with Prp8 Jab1 domain	0.098	849	570	869	1717	116	748	8.916E-06	113
DESULFOASV1_0930	5fcd-assembly1.cif.gz_A	DESULFOASV1_0930	5fcd-assembly1.cif.gz_A Crystal structure of MccD protein	0.096	214	168	459	645	15	228	2.642E-03	112
DESULFOASV1_0930	5ooq-assembly1.cif.gz_A	DESULFOASV1_0930	5ooq-assembly1.cif.gz_A Structure of the Mtr4 Nop53 Complex	0.097	747	490	1016	1762	63	606	6.515E-06	112
DESULFOASV1_0930	5dca-assembly1.cif.gz_A	DESULFOASV1_0930	5dca-assembly1.cif.gz_A Crystal structure of yeast full length Brr2 in complex with Prp8 Jab1 domain	0.102	825	565	877	1701	151	780	1.460E-05	112
DESULFOASV1_0930	5a9j-assembly1.cif.gz_A	DESULFOASV1_0930	5a9j-assembly1.cif.gz_A Crystal structure of the Helicase domain of human DNA polymerase theta, apo-form	0.115	695	466	1006	1700	41	567	4.895E-05	110
DESULFOASV1_0930	4xqk-assembly2.cif.gz_B	DESULFOASV1_0930	4xqk-assembly2.cif.gz_B ATP-dependent Type ISP restriction-modification enzyme LlaBIII bound to DNA	0.104	700	528	1020	1719	135	724	2.285E-05	110
DESULFOASV1_0930	7xg4-assembly1.cif.gz_L	DESULFOASV1_0930	7xg4-assembly1.cif.gz_L CryoEM structure of type IV-A CasDinG bound NTS-nicked Csf-crRNA-dsDNA quaternary complex in a second state	0.107	611	522	1004	1614	7	591	7.534E-04	108
DESULFOASV1_0930	4a4z-assembly1.cif.gz_A	DESULFOASV1_0930	4a4z-assembly1.cif.gz_A CRYSTAL STRUCTURE OF THE S. CEREVISIAE DEXH HELICASE SKI2 BOUND TO AMPPNP	0.107	753	479	1022	1774	34	570	1.396E-05	107
DESULFOASV1_0930	2va8-assembly2.cif.gz_B	DESULFOASV1_0930	2va8-assembly2.cif.gz_B DNA Repair Helicase Hel308	0.106	688	498	1020	1707	31	588	3.741E-05	106
DESULFOASV1_0930	7z52-assembly1.cif.gz_B	DESULFOASV1_0930	7z52-assembly1.cif.gz_B Human NEXT dimer - focused reconstruction of the single MTR4	0.109	702	429	1016	1717	45	526	6.405E-05	106
DESULFOASV1_0930	5a9j-assembly4.cif.gz_D	DESULFOASV1_0930	5a9j-assembly4.cif.gz_D Crystal structure of the Helicase domain of human DNA polymerase theta, apo-form	0.106	712	436	1006	1717	15	503	9.167E-05	106
DESULFOASV1_0930	4nl8-assembly1.cif.gz_A	DESULFOASV1_0930	4nl8-assembly1.cif.gz_A PriA Helicase Bound to SSB C-terminal Tail Peptide	0.128	247	184	974	1220	48	259	2.416E-03	105
DESULFOASV1_0930	6d6r-assembly1.cif.gz_M	DESULFOASV1_0930	6d6r-assembly1.cif.gz_M Human nuclear exosome-MTR4 RNA complex - composite map after focused reconstruction	0.108	701	422	1016	1716	45	518	9.167E-05	105
DESULFOASV1_0930	6x50-assembly1.cif.gz_A	DESULFOASV1_0930	6x50-assembly1.cif.gz_A Mfd-bound E.coli RNA polymerase elongation complex - V state	0.117	742	438	965	1706	550	1046	1.003E-04	105
DESULFOASV1_0930	3p4x-assembly1.cif.gz_A	DESULFOASV1_0930	3p4x-assembly1.cif.gz_A Helicase domain of reverse gyrase from Thermotoga maritima	0.085	633	361	990	1622	2	396	1.501E-04	104
DESULFOASV1_0930	5a9j-assembly3.cif.gz_C	DESULFOASV1_0930	5a9j-assembly3.cif.gz_C Crystal structure of the Helicase domain of human DNA polymerase theta, apo-form	0.119	705	470	1006	1710	18	551	1.049E-04	104
DESULFOASV1_0930	8q9t-assembly1.cif.gz_A	DESULFOASV1_0930	8q9t-assembly1.cif.gz_A CryoEM structure of a S. Cerevisiae Ski238 complex bound to RNA	0.099	978	527	999	1976	178	763	6.515E-06	103
DESULFOASV1_0930	6bb8-assembly1.cif.gz_A	DESULFOASV1_0930	6bb8-assembly1.cif.gz_A Crystal Structure of Frequency-Interacting RNA helicase (FRH)	0.107	746	488	1023	1768	44	591	6.405E-05	102
DESULFOASV1_0930	8ia0-assembly1.cif.gz_CW	DESULFOASV1_0930	8ia0-assembly1.cif.gz_CW Cryo-EM structure of a Chaetomium thermophilum pre-60S ribosomal subunit - State Puf6	0.097	720	454	1001	1720	16	519	1.078E-03	101
DESULFOASV1_0930	8e2w-assembly1.cif.gz_A	DESULFOASV1_0930	8e2w-assembly1.cif.gz_A Structure of CRISPR-Associated DinG	0.094	595	521	1004	1598	7	582	1.349E-03	100
DESULFOASV1_0930	7z4y-assembly1.cif.gz_D	DESULFOASV1_0930	7z4y-assembly1.cif.gz_D Human NEXT dimer - overall reconstruction of the core complex	0.115	747	482	1016	1762	45	590	3.912E-05	100
DESULFOASV1_0930	4uaq-assembly1.cif.gz_A	DESULFOASV1_0930	4uaq-assembly1.cif.gz_A Crystal structure of the accessory translocation ATPase, SecA2, from Mycobacterium tuberculosis	0.100	901	620	981	1881	3	692	3.912E-05	99
DESULFOASV1_0930	4buj-assembly1.cif.gz_A	DESULFOASV1_0930	4buj-assembly1.cif.gz_A Crystal structure of the S. cerevisiae Ski2-3-8 complex	0.098	719	465	1016	1734	262	777	2.350E-04	99
DESULFOASV1_0930	7qdz-assembly1.cif.gz_A	DESULFOASV1_0930	7qdz-assembly1.cif.gz_A 80S-bound human SKI complex in the closed state	0.117	744	486	1025	1768	255	805	4.279E-05	99
DESULFOASV1_0930	3bxz-assembly1.cif.gz_A	DESULFOASV1_0930	3bxz-assembly1.cif.gz_A Crystal structure of the isolated DEAD motor domains from Escherichia coli SecA	0.097	623	363	977	1599	32	434	1.213E-02	98
DESULFOASV1_0930	1gl9-assembly2.cif.gz_C	DESULFOASV1_0930	1gl9-assembly2.cif.gz_C Archaeoglobus fulgidus reverse gyrase complexed with ADPNP	0.119	226	170	998	1223	28	221	1.736E-02	98
