query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7p8n-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7p8n-assembly1.cif.gz_B TmHydABC- T. maritima hydrogenase with bridge closed	0.285	96	62	6	101	26	113	6.601E-04	140
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8bew-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8bew-assembly1.cif.gz_B Cryo-EM structure of the electron bifurcating Fe-Fe hydrogenase HydABC complex from Thermoanaerobacter kivui in the oxidised state	0.215	108	78	3	102	23	130	3.610E-04	139
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3iam-assembly1.cif.gz_2	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3iam-assembly1.cif.gz_2 Crystal structure of the hydrophilic domain of respiratory complex I from Thermus thermophilus, reduced, 2 mol/ASU, with bound NADH	0.218	100	75	3	102	74	170	2.582E-04	132
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6vw7-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6vw7-assembly1.cif.gz_A Formate Dehydrogenase FdsABG subcomplex FdsBG from C. necator - NADH bound	0.173	89	69	1	89	66	149	7.548E-04	128
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8b9z-assembly1.cif.gz_E	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8b9z-assembly1.cif.gz_E Drosophila melanogaster complex I in the Active state (Dm1)	0.232	91	65	3	93	92	177	3.157E-04	128
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7ard-assembly1.cif.gz_E	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7ard-assembly1.cif.gz_E Cryo-EM structure of Polytomella Complex-I (complete composition)	0.183	99	76	1	94	95	193	1.380E-03	120
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8oh5-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8oh5-assembly1.cif.gz_B Cryo-EM structure of the electron bifurcating transhydrogenase StnABC complex from Sporomusa Ovata (state 2)	0.153	95	75	7	101	2	90	5.772E-04	120
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8e9i-assembly1.cif.gz_E	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8e9i-assembly1.cif.gz_E Mycobacterial respiratory complex I, semi-inserted quinone	0.158	92	72	3	94	94	180	6.601E-04	118
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7v2c-assembly1.cif.gz_O	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7v2c-assembly1.cif.gz_O Active state complex I from Q10 dataset	0.210	91	67	4	94	96	181	9.870E-04	115
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5o31-assembly1.cif.gz_E	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5o31-assembly1.cif.gz_E Mitochondrial complex I in the deactive state	0.202	92	69	2	93	87	173	9.870E-04	113
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6qc8-assembly1.cif.gz_V2	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6qc8-assembly1.cif.gz_V2 Ovine respiratory complex I FRC open class 2	0.176	93	72	1	93	89	176	1.380E-03	113
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6zjy-assembly1.cif.gz_2	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6zjy-assembly1.cif.gz_2 Respiratory complex I from Thermus thermophilus, NAD+ dataset, minor state	0.192	100	77	3	102	73	168	1.207E-03	112
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6vw7-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6vw7-assembly1.cif.gz_B Formate Dehydrogenase FdsABG subcomplex FdsBG from C. necator - NADH bound	0.200	83	60	6	88	4	79	6.034E-03	107
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7p7c-assembly1.cif.gz_E	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7p7c-assembly1.cif.gz_E Complex I from E. coli, DDM/LMNG-purified, Apo, Open state	0.204	91	65	1	91	72	154	2.360E-03	106
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7dgr-assembly1.cif.gz_9	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7dgr-assembly1.cif.gz_9 Activity optimized supercomplex state2	0.211	94	69	1	94	86	174	1.476E-03	104
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5xtb-assembly1.cif.gz_O	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5xtb-assembly1.cif.gz_O Cryo-EM structure of human respiratory complex I matrix arm	0.206	90	67	4	93	93	177	6.034E-03	104
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8oh5-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8oh5-assembly1.cif.gz_A Cryo-EM structure of the electron bifurcating transhydrogenase StnABC complex from Sporomusa Ovata (state 2)	0.247	86	60	4	89	69	149	7.378E-03	103
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7zm7-assembly1.cif.gz_H	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7zm7-assembly1.cif.gz_H CryoEM structure of mitochondrial complex I from Chaetomium thermophilum (inhibited by DDM)	0.156	92	74	1	92	90	178	4.315E-03	101
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6rfq-assembly1.cif.gz_H	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6rfq-assembly1.cif.gz_H Cryo-EM structure of a respiratory complex I assembly intermediate with NDUFAF2	0.168	94	73	1	94	90	178	3.529E-03	100
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6q9j-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6q9j-assembly1.cif.gz_A Crystal structure of reduced Aquifex aeolicus NADH-quinone oxidoreductase subunits NuoE G129S and NuoF bound to NADH	0.244	87	61	1	87	72	153	6.452E-03	97
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7vw6-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7vw6-assembly1.cif.gz_B Cryo-EM Structure of Formate Dehydrogenase 1 from Methylorubrum extorquens AM1	0.206	92	61	2	93	99	176	1.262E-02	97
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7t2r-assembly1.cif.gz_H	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7t2r-assembly1.cif.gz_H Structure of electron bifurcating Ni-Fe hydrogenase complex HydABCSL in FMN-free apo state	0.219	85	62	3	87	70	149	1.349E-02	96
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6q9g-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6q9g-assembly1.cif.gz_A Crystal structure of reduced Aquifex aeolicus NADH-quinone oxidoreductase subunits NuoE G129D and NuoF bound to NADH	0.244	87	61	1	87	71	152	9.022E-03	94
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7q4v-assembly1.cif.gz_C	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7q4v-assembly1.cif.gz_C Electron bifurcating hydrogenase - HydABC from A. woodii	0.252	91	61	1	91	73	155	3.300E-03	92
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5gpn-assembly1.cif.gz_d	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5gpn-assembly1.cif.gz_d Architecture of mammalian respirasome	0.168	88	68	6	93	83	165	6.900E-03	92
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5gup-assembly1.cif.gz_E	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5gup-assembly1.cif.gz_E Cryo-EM structure of mammalian respiratory supercomplex I1III2IV1	0.168	88	68	6	93	108	190	6.900E-03	92
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8gym-assembly1.cif.gz_v2	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8gym-assembly1.cif.gz_v2 Cryo-EM structure of Tetrahymena thermophila respiratory mega-complex MC IV2+(I+III2+II)2	0.193	91	69	4	94	93	179	1.262E-02	92
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8bew-assembly1.cif.gz_F	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8bew-assembly1.cif.gz_F Cryo-EM structure of the electron bifurcating Fe-Fe hydrogenase HydABC complex from Thermoanaerobacter kivui in the oxidised state	0.202	87	65	1	87	67	148	4.614E-03	90
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6r7p-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6r7p-assembly1.cif.gz_A Crystal structure of oxidized Aquifex aeolicus NADH-quinone oxidoreductase subunits NuoE and NuoF S96M	0.244	82	57	6	87	78	154	1.349E-02	87
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6x89-assembly1.cif.gz_V2	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6x89-assembly1.cif.gz_V2 Vigna radiata mitochondrial complex I*	0.174	96	74	4	94	92	187	3.773E-03	87
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7p8n-assembly1.cif.gz_a	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	7p8n-assembly1.cif.gz_a TmHydABC- T. maritima hydrogenase with bridge closed	0.200	83	58	1	83	567	639	1.262E-02	81
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6tg9-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6tg9-assembly1.cif.gz_B Cryo-EM Structure of NADH reduced form of NAD+-dependent Formate Dehydrogenase from Rhodobacter capsulatus	0.220	84	59	7	90	2	78	5.898E-02	80
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3hz4-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3hz4-assembly1.cif.gz_B Crystal Structure of Thioredoxin from Methanosarcina mazei	0.176	101	82	2	102	17	116	6.744E-02	58
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2npb-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2npb-assembly1.cif.gz_A NMR solution structure of mouse SelW	0.127	87	70	6	92	3	83	4.409E-01	49
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6q6u-assembly2.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	6q6u-assembly2.cif.gz_B Crystal structure of C39S mutant of thioredoxin h1 from Chlamydomonas reinhardtii	0.092	82	74	6	87	25	106	3.856E-01	48
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2h8l-assembly2.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2h8l-assembly2.cif.gz_B Crystal structure of the bb' fragment of ERp57	0.142	101	74	6	92	125	225	2.949E-01	44
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1t1v-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1t1v-assembly1.cif.gz_B Crystal Structure of the Glutaredoxin-like Protein SH3BGRL3 at 1.6 A resolution	0.136	95	77	8	102	4	93	1.972E-01	40
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3trp-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3trp-assembly1.cif.gz_A Crystal structure of recombinant rabbit skeletal calsequestrin	0.131	93	76	3	91	29	121	7.050E-01	39
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3ept-assembly2.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3ept-assembly2.cif.gz_B Structure of the rebeccamycin biosynthetic enzyme RebC with reduced flavin	0.114	82	60	6	87	446	514	6.165E-01	39
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1a8y-assembly1.cif.gz_A-2	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1a8y-assembly1.cif.gz_A-2 CRYSTAL STRUCTURE OF CALSEQUESTRIN FROM RABBIT SKELETAL MUSCLE SARCOPLASMIC RETICULUM AT 2.4 A RESOLUTION	0.149	97	75	3	91	27	123	5.042E-01	38
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2yv9-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2yv9-assembly1.cif.gz_A Crystal structure of the CLIC homologue EXC-4 from c. elegans	0.108	94	80	3	93	17	110	5.391E-01	37
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5crg-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5crg-assembly1.cif.gz_A Human skeletal calsequestrin, D210G mutant high-calcium complex	0.158	93	74	3	91	29	121	3.856E-01	37
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4eip-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4eip-assembly1.cif.gz_A Native and K252c bound RebC-10x	0.137	78	59	6	83	447	515	8.062E-01	37
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2ws2-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2ws2-assembly1.cif.gz_B The 2 Angstrom structure of a Nu-class GST from Haemonchus contortus	0.128	97	75	5	91	1	97	3.153E-01	35
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2r0c-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2r0c-assembly1.cif.gz_A Structure of the substrate-free form of the rebeccamycin biosynthetic enzyme REBC	0.125	60	40	6	65	435	481	9.219E-01	35
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2r0g-assembly2.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2r0g-assembly2.cif.gz_B Chromopyrrolic acid-soaked RebC with bound 7-carboxy-K252c	0.160	78	57	6	83	444	512	9.219E-01	34
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3msz-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3msz-assembly1.cif.gz_A Crystal Structure of Glutaredoxin 1 from Francisella tularensis Complexed with Cacodylate	0.096	87	76	5	91	1	85	1.576E+00	33
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4eip-assembly2.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4eip-assembly2.cif.gz_B Native and K252c bound RebC-10x	0.125	60	40	6	65	436	482	1.054E+00	33
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2r0g-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2r0g-assembly1.cif.gz_A Chromopyrrolic acid-soaked RebC with bound 7-carboxy-K252c	0.149	78	58	6	83	448	516	1.205E+00	33
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4uq8-assembly1.cif.gz_E	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4uq8-assembly1.cif.gz_E Electron cryo-microscopy of bovine Complex I	0.056	61	55	6	66	79	137	1.928E+00	32
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5e6m-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5e6m-assembly1.cif.gz_B Crystal structure of human wild type GlyRS bound with tRNAGly	0.065	111	87	9	102	392	502	1.378E+00	32
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4x8i-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4x8i-assembly1.cif.gz_A de novo crystal structure of the Pyrococcus Furiosus TET3 aminopeptidase	0.081	49	31	6	54	242	276	1.803E+00	31
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3ept-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3ept-assembly1.cif.gz_A Structure of the rebeccamycin biosynthetic enzyme RebC with reduced flavin	0.151	78	58	6	83	442	510	1.576E+00	31
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3u5r-assembly1.cif.gz_E	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3u5r-assembly1.cif.gz_E Crystal structure of a hypothetical protein SMc02350 from Sinorhizobium meliloti 1021	0.128	134	80	3	95	33	166	8.621E-01	30
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2wyr-assembly1.cif.gz_J	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2wyr-assembly1.cif.gz_J 3-D structure of PhTET1-12s, dodecamer in the asymmetric unit	0.173	52	35	3	54	235	277	1.289E+00	30
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1xty-assembly2.cif.gz_D	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1xty-assembly2.cif.gz_D Crystal structure of Sulfolobus solfataricus peptidyl-tRNA hydrolase	0.111	63	45	4	55	2	64	6.165E-01	29
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1j0f-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1j0f-assembly1.cif.gz_A Solution Structure of the SH3 Domain Binding Glutamic Acid-rich Protein Like 3	0.123	97	80	1	97	4	95	9.858E-01	28
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3h8q-assembly2.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3h8q-assembly2.cif.gz_B Crystal structure of glutaredoxin domain of human thioredoxin reductase 3	0.142	89	68	4	92	13	92	8.621E-01	28
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2gre-assembly1.cif.gz_H	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2gre-assembly1.cif.gz_H Crystal structure of Deblocking aminopeptidase from Bacillus cereus	0.118	59	43	8	66	221	270	1.474E+00	28
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4x8i-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4x8i-assembly1.cif.gz_B de novo crystal structure of the Pyrococcus Furiosus TET3 aminopeptidase	0.081	49	31	6	54	243	277	3.082E+00	28
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1wry-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1wry-assembly1.cif.gz_A Solution structure of the SH3 domain-binding glutamic acid-rich-like protein	0.094	94	82	1	92	3	96	8.621E-01	27
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2gre-assembly1.cif.gz_J	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2gre-assembly1.cif.gz_J Crystal structure of Deblocking aminopeptidase from Bacillus cereus	0.122	57	40	2	58	220	265	2.521E+00	27
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2wyr-assembly1.cif.gz_K	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2wyr-assembly1.cif.gz_K 3-D structure of PhTET1-12s, dodecamer in the asymmetric unit	0.173	52	35	3	54	234	276	2.521E+00	27
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4e4r-assembly1.cif.gz_A-2	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4e4r-assembly1.cif.gz_A-2 EutD phosphotransacetylase from Staphylococcus aureus	0.176	50	37	3	52	198	243	5.636E+00	27
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1nyr-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	1nyr-assembly1.cif.gz_A Structure of Staphylococcus aureus threonyl-tRNA synthetase complexed with ATP	0.138	69	58	6	74	415	482	2.061E+00	27
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3erj-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3erj-assembly1.cif.gz_B Crystal structure of the peptidyl-tRNA hydrolase AF2095 from Archaeglobus fulgidis. Northeast Structural Genomics Consortium target GR4	0.109	55	45	6	56	4	58	1.054E+00	26
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4m6h-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	4m6h-assembly1.cif.gz_A Structure of the reduced, metal-free form of Mycobacterium tuberculosis peptidoglycan amidase Rv3717	0.085	64	55	6	66	89	152	3.082E+00	26
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3tl6-assembly1.cif.gz_B	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	3tl6-assembly1.cif.gz_B Crystal structure of purine nucleoside phosphorylase from Entamoeba histolytica	0.101	57	47	1	53	101	157	3.769E+00	26
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2pe3-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2pe3-assembly1.cif.gz_A Crystal structure of Frv operon protein FRVX (PH1821)from pyrococcus horikoshii OT3	0.037	54	39	1	54	228	269	3.524E+00	26
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8ghp-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	8ghp-assembly1.cif.gz_A GUCY2C-ECD bound to anti-GUCY2C-scFv antibody	0.166	71	48	2	59	5	75	1.928E+00	26
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2bmx-assembly1.cif.gz_A	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2bmx-assembly1.cif.gz_A Mycobacterium tuberculosis AhpC	0.125	48	34	2	49	42	81	1.686E+00	25
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5vyo-assembly4.cif.gz_D	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	5vyo-assembly4.cif.gz_D The complex structure of Burkholderia pseudomallei DsbA bound to a peptide	0.105	57	41	1	57	19	65	4.030E+00	25
DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2gre-assembly1.cif.gz_I	DESULFOASV1_13000-2Fe-2S-ferredoxin_domain-containing_protein	2gre-assembly1.cif.gz_I Crystal structure of Deblocking aminopeptidase from Bacillus cereus	0.102	49	35	8	56	218	257	3.296E+00	25
