query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_0930	AF-Q5BL63-F1-model_v4	DESULFOASV1_0930	AF-Q5BL63-F1-model_v4 Receptor expression-enhancing protein 4	0.128	313	223	3	315	5	261	6.612E+00	24
DESULFOASV1_0930	AF-Q86W50-F1-model_v4	DESULFOASV1_0930	AF-Q86W50-F1-model_v4 RNA N6-adenosine-methyltransferase METTL16	0.116	463	325	422	790	49	511	9.048E+00	24
DESULFOASV1_0930	AF-Q9UK17-F1-model_v4	DESULFOASV1_0930	AF-Q9UK17-F1-model_v4 Potassium voltage-gated channel subfamily D member 3	0.170	348	250	37	338	307	654	4.038E+00	24
DESULFOASV1_0930	AF-Q9UBW5-F1-model_v4	DESULFOASV1_0930	AF-Q9UBW5-F1-model_v4 Bridging integrator 2	0.140	370	286	5	338	53	422	4.417E+00	23
DESULFOASV1_0930	AF-Q6K1U0-F1-model_v4	DESULFOASV1_0930	AF-Q6K1U0-F1-model_v4 Probable protein phosphatase 2C 17	0.147	259	201	577	835	288	524	4.620E+00	23
DESULFOASV1_0930	AF-Q7TP65-F1-model_v4	DESULFOASV1_0930	AF-Q7TP65-F1-model_v4 Ankyrin repeat and LEM domain-containing protein 2	0.120	851	701	161	958	84	934	8.414E-01	23
DESULFOASV1_0930	AF-Q8VCD6-F1-model_v4	DESULFOASV1_0930	AF-Q8VCD6-F1-model_v4 Receptor expression-enhancing protein 2	0.126	287	206	17	303	18	254	9.463E+00	22
DESULFOASV1_0930	AF-Q7ZVX5-F1-model_v4	DESULFOASV1_0930	AF-Q7ZVX5-F1-model_v4 Receptor expression-enhancing protein 3	0.114	284	211	17	300	18	256	5.780E+00	22
DESULFOASV1_0930	AF-A4JDX1-F1-model_v4	DESULFOASV1_0930	AF-A4JDX1-F1-model_v4 Translation initiation factor IF-2	0.133	673	548	6	678	115	747	5.139E-01	21
DESULFOASV1_0930	AF-O08838-F1-model_v4	DESULFOASV1_0930	AF-O08838-F1-model_v4 Amphiphysin	0.118	378	296	2	338	54	431	7.232E+00	20
DESULFOASV1_0930	AF-Q5C9Z4-F1-model_v4	DESULFOASV1_0930	AF-Q5C9Z4-F1-model_v4 Nucleolar MIF4G domain-containing protein 1	0.108	653	511	655	1228	201	853	2.359E+00	20
DESULFOASV1_0930	AF-Q96PX9-F1-model_v4	DESULFOASV1_0930	AF-Q96PX9-F1-model_v4 Pleckstrin homology domain-containing family G member 4B	0.130	826	698	35	837	431	1256	1.441E+00	20
DESULFOASV1_0930	AF-Q9BRK0-F1-model_v4	DESULFOASV1_0930	AF-Q9BRK0-F1-model_v4 Receptor expression-enhancing protein 2	0.142	284	201	17	300	18	252	9.463E+00	19
DESULFOASV1_0930	AF-Q7TQF7-F1-model_v4	DESULFOASV1_0930	AF-Q7TQF7-F1-model_v4 Amphiphysin	0.146	433	287	2	338	54	486	8.272E+00	19
DESULFOASV1_0930	AF-A1WLI3-F1-model_v4	DESULFOASV1_0930	AF-A1WLI3-F1-model_v4 Translation initiation factor IF-2	0.109	647	544	32	678	152	763	1.972E+00	18
DESULFOASV1_0930	AF-Q54NL0-F1-model_v4	DESULFOASV1_0930	AF-Q54NL0-F1-model_v4 Rho GTPase-activating protein gacT	0.107	780	620	177	956	7	701	2.467E+00	18
DESULFOASV1_0930	AF-Q6ZQ08-F1-model_v4	DESULFOASV1_0930	AF-Q6ZQ08-F1-model_v4 CCR4-NOT transcription complex subunit 1	0.089	1314	1108	663	1879	667	1980	7.355E-01	18
DESULFOASV1_0930	AF-Q6CT48-F1-model_v4	DESULFOASV1_0930	AF-Q6CT48-F1-model_v4 Peroxisomal targeting signal receptor	0.105	598	371	670	1267	51	465	8.652E+00	17
DESULFOASV1_0930	AF-A4XYE0-F1-model_v4	DESULFOASV1_0930	AF-A4XYE0-F1-model_v4 Translation initiation factor IF-2	0.127	533	439	146	678	101	604	6.045E+00	17
DESULFOASV1_0930	AF-A1W8Z4-F1-model_v4	DESULFOASV1_0930	AF-A1W8Z4-F1-model_v4 Translation initiation factor IF-2	0.112	646	534	33	678	115	716	6.612E+00	16
DESULFOASV1_0930	AF-A1TSK3-F1-model_v4	DESULFOASV1_0930	AF-A1TSK3-F1-model_v4 Translation initiation factor IF-2	0.124	647	525	32	678	117	716	2.698E+00	16
DESULFOASV1_0930	AF-P49805-F1-model_v4	DESULFOASV1_0930	AF-P49805-F1-model_v4 Regulator of G-protein signaling 9	0.152	334	279	8	337	289	622	9.463E+00	15
DESULFOASV1_0930	AF-Q6AI14-F1-model_v4	DESULFOASV1_0930	AF-Q6AI14-F1-model_v4 Sodium/hydrogen exchanger 4	0.134	400	288	5	338	394	793	9.897E+00	15
DESULFOASV1_0930	AF-Q9NRP7-F1-model_v4	DESULFOASV1_0930	AF-Q9NRP7-F1-model_v4 Serine/threonine-protein kinase 36	0.105	1214	875	664	1877	304	1282	2.062E+00	15
DESULFOASV1_0930	AF-Q2QCI8-F1-model_v4	DESULFOASV1_0930	AF-Q2QCI8-F1-model_v4 Mediator of RNA polymerase II transcription subunit 12	0.099	1452	1217	303	1754	315	1666	1.885E+00	15
DESULFOASV1_0930	AF-B1XY67-F1-model_v4	DESULFOASV1_0930	AF-B1XY67-F1-model_v4 Translation initiation factor IF-2	0.116	656	533	75	678	109	764	7.910E+00	14
DESULFOASV1_0930	AF-A7GR98-F1-model_v4	DESULFOASV1_0930	AF-A7GR98-F1-model_v4 DNA mismatch repair protein MutL	0.090	296	242	1874	2169	97	363	4.831E+00	13
DESULFOASV1_0930	AF-B7HLA2-F1-model_v4	DESULFOASV1_0930	AF-B7HLA2-F1-model_v4 DNA mismatch repair protein MutL	0.107	297	238	1874	2170	97	363	7.232E+00	12
DESULFOASV1_0930	AF-Q7ZYV9-F1-model_v4	DESULFOASV1_0930	AF-Q7ZYV9-F1-model_v4 Symplekin	0.105	778	587	2639	3416	525	1181	5.527E+00	12
DESULFOASV1_0930	AF-Q8DCV0-F1-model_v4	DESULFOASV1_0930	AF-Q8DCV0-F1-model_v4 DNA mismatch repair protein MutL	0.085	529	449	1883	2374	105	633	7.232E+00	11
