query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_32070-Fe-S-binding_protein	5xx1-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	5xx1-assembly1.cif.gz_A Crystal structure of Arginine decarboxylase (AdiA) from Salmonella typhimurium	0.050	92	74	170	248	1	92	9.641E+00	27
DESULFOASV1_32070-Fe-S-binding_protein	5xx1-assembly1.cif.gz_C	DESULFOASV1_32070-Fe-S-binding_protein	5xx1-assembly1.cif.gz_C Crystal structure of Arginine decarboxylase (AdiA) from Salmonella typhimurium	0.060	91	73	170	248	1	91	7.773E+00	27
DESULFOASV1_32070-Fe-S-binding_protein	5xx1-assembly1.cif.gz_H	DESULFOASV1_32070-Fe-S-binding_protein	5xx1-assembly1.cif.gz_H Crystal structure of Arginine decarboxylase (AdiA) from Salmonella typhimurium	0.050	92	74	170	248	1	92	9.641E+00	27
DESULFOASV1_32070-Fe-S-binding_protein	5xx1-assembly1.cif.gz_G	DESULFOASV1_32070-Fe-S-binding_protein	5xx1-assembly1.cif.gz_G Crystal structure of Arginine decarboxylase (AdiA) from Salmonella typhimurium	0.050	92	74	170	248	1	92	9.641E+00	27
DESULFOASV1_32070-Fe-S-binding_protein	2qv7-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	2qv7-assembly1.cif.gz_A Crystal Structure of Diacylglycerol Kinase DgkB in complex with ADP and Mg	0.127	90	65	170	259	7	81	9.641E+00	26
DESULFOASV1_32070-Fe-S-binding_protein	5jd4-assembly2.cif.gz_E	DESULFOASV1_32070-Fe-S-binding_protein	5jd4-assembly2.cif.gz_E Crystal structure of LAE6 Ser161Ala mutant, an alpha/beta hydrolase enzyme from the metagenome of Lake Arreo, Spain	0.127	310	217	114	363	8	317	1.026E+00	26
DESULFOASV1_32070-Fe-S-binding_protein	2pia-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	2pia-assembly1.cif.gz_A PHTHALATE DIOXYGENASE REDUCTASE: A MODULAR STRUCTURE FOR ELECTRON TRANSFER FROM PYRIDINE NUCLEOTIDES TO [2FE-2S]	0.128	118	85	294	392	107	224	4.635E+00	26
DESULFOASV1_32070-Fe-S-binding_protein	8b0u-assembly2.cif.gz_B	DESULFOASV1_32070-Fe-S-binding_protein	8b0u-assembly2.cif.gz_B Structure of the CalpL/T10 complex	0.095	249	198	171	390	224	472	8.274E-01	26
DESULFOASV1_32070-Fe-S-binding_protein	4u5f-assembly1.cif.gz_C	DESULFOASV1_32070-Fe-S-binding_protein	4u5f-assembly1.cif.gz_C Crystal structure of GluA2, con-ikot-ikot snail toxin, partial agonist KA and postitive modulator (R,R)-2b complex, GluA2cryst2 construct	0.106	201	164	171	371	3	187	4.073E+00	26
DESULFOASV1_32070-Fe-S-binding_protein	3dnm-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	3dnm-assembly1.cif.gz_A Crystal Structure Hormone-Sensitive Lipase from a Metagenome Library	0.133	275	220	118	392	7	261	3.737E+00	25
DESULFOASV1_32070-Fe-S-binding_protein	4kqc-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	4kqc-assembly1.cif.gz_A ABC transporter, LacI family transcriptional regulator from Brachyspira murdochii	0.076	298	206	168	391	2	299	8.274E-01	25
DESULFOASV1_32070-Fe-S-binding_protein	7uax-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	7uax-assembly1.cif.gz_A The crystal structure of the K36A/K38A double mutant of E. coli YGGS in complex with PLP	0.121	219	185	186	396	6	224	9.416E-01	24
DESULFOASV1_32070-Fe-S-binding_protein	7uat-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	7uat-assembly1.cif.gz_A The crystal structure of the K36A mutant of E. coli YGGS in complex with PLP	0.101	215	184	186	391	6	220	9.019E-01	24
DESULFOASV1_32070-Fe-S-binding_protein	7ubp-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	7ubp-assembly1.cif.gz_A The crystal structure of the K36A/K137A double mutant of E. coli YGGS in complex with PLP	0.128	215	179	186	391	6	220	9.416E-01	24
DESULFOASV1_32070-Fe-S-binding_protein	1w8g-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	1w8g-assembly1.cif.gz_A CRYSTAL STRUCTURE OF E. COLI K-12 YGGS	0.091	219	191	186	396	6	224	9.019E-01	24
DESULFOASV1_32070-Fe-S-binding_protein	7njl-assembly1.cif.gz_G	DESULFOASV1_32070-Fe-S-binding_protein	7njl-assembly1.cif.gz_G Mycobacterium smegmatis ATP synthase state 1b	0.158	101	83	106	204	12	112	3.429E+00	24
DESULFOASV1_32070-Fe-S-binding_protein	5kcn-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	5kcn-assembly1.cif.gz_A Crystal Structure of full-length LpoA from Haemophilus influenzae at 1.97 angstrom resolution	0.082	360	328	34	391	68	427	1.026E+00	24
DESULFOASV1_32070-Fe-S-binding_protein	2vyc-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	2vyc-assembly1.cif.gz_A Crystal Structure of Acid Induced Arginine Decarboxylase from E. coli	0.073	141	120	172	301	2	142	6.543E+00	24
DESULFOASV1_32070-Fe-S-binding_protein	6wan-assembly4.cif.gz_D	DESULFOASV1_32070-Fe-S-binding_protein	6wan-assembly4.cif.gz_D Structure of Acinetobacter baumannii Cap4 SAVED/CARF-domain containing receptor with the cyclic trinucleotide 3'3'3'-cAAA	0.079	309	252	84	392	145	419	1.273E+00	23
DESULFOASV1_32070-Fe-S-binding_protein	2f59-assembly1.cif.gz_D	DESULFOASV1_32070-Fe-S-binding_protein	2f59-assembly1.cif.gz_D Lumazine synthase RibH1 from Brucella abortus (Gene BruAb1_0785, Swiss-Prot entry Q57DY1) complexed with inhibitor 5-Nitro-6-(D-Ribitylamino)-2,4(1H,3H) Pyrimidinedione	0.101	140	105	170	287	1	140	9.235E+00	22
DESULFOASV1_32070-Fe-S-binding_protein	7rws-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	7rws-assembly1.cif.gz_A Structure of SAVED domain of Cap5 from Lactococcus lactis in complex with cGAMP	0.083	227	199	169	386	2	228	7.773E+00	22
DESULFOASV1_32070-Fe-S-binding_protein	4rzs-assembly1.cif.gz_B	DESULFOASV1_32070-Fe-S-binding_protein	4rzs-assembly1.cif.gz_B Lac repressor engineered to bind sucralose, unliganded tetramer	0.108	316	227	138	392	3	318	9.019E-01	22
DESULFOASV1_32070-Fe-S-binding_protein	7yqa-assembly2.cif.gz_D	DESULFOASV1_32070-Fe-S-binding_protein	7yqa-assembly2.cif.gz_D Crystal structure of D-threonine aldolase from Chlamydomonas reinhardtii	0.132	224	181	186	394	31	254	1.721E+00	22
DESULFOASV1_32070-Fe-S-binding_protein	4mb2-assembly2.cif.gz_C	DESULFOASV1_32070-Fe-S-binding_protein	4mb2-assembly2.cif.gz_C Crystal structure of TON1374 in complex with ATP	0.116	207	166	98	286	16	222	2.536E+00	21
DESULFOASV1_32070-Fe-S-binding_protein	1o58-assembly1.cif.gz_B	DESULFOASV1_32070-Fe-S-binding_protein	1o58-assembly1.cif.gz_B Crystal structure of O-acetylserine sulfhydrylase (TM0665) from Thermotoga maritima at 1.80 A resolution	0.108	253	211	139	391	37	273	3.146E+00	21
DESULFOASV1_32070-Fe-S-binding_protein	7yqa-assembly1.cif.gz_B	DESULFOASV1_32070-Fe-S-binding_protein	7yqa-assembly1.cif.gz_B Crystal structure of D-threonine aldolase from Chlamydomonas reinhardtii	0.118	224	183	186	394	30	253	1.579E+00	21
DESULFOASV1_32070-Fe-S-binding_protein	7yib-assembly1.cif.gz_A	DESULFOASV1_32070-Fe-S-binding_protein	7yib-assembly1.cif.gz_A Crystal structure of wild-type Cap4 SAVED domain-containing receptor from Enterobacter cloacae	0.064	214	199	170	383	253	466	5.053E+00	21
