query	target	qheader	theader	fident	alnlen	mismatch	qstart	qend	tstart	tend	evalue	bits
DESULFOASV1_0669-Fe-S-binding_protein	5hj7-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	5hj7-assembly1.cif.gz_A Glutamate Racemase Mycobacterium tuberculosis (MurI) with bound D-glutamate, 2.3 Angstrom resolution, X-ray diffraction	0.079	252	192	199	450	5	213	1.536E-02	72
DESULFOASV1_0669-Fe-S-binding_protein	2oho-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	2oho-assembly1.cif.gz_A Structural Basis for Glutamate Racemase Inhibitor	0.101	260	204	203	462	10	237	2.257E-02	72
DESULFOASV1_0669-Fe-S-binding_protein	1zuw-assembly2.cif.gz_B-2	DESULFOASV1_0669-Fe-S-binding_protein	1zuw-assembly2.cif.gz_B-2 Crystal structure of B.subtilis glutamate racemase (RacE) with D-Glu	0.104	245	188	206	450	3	213	3.011E-02	70
DESULFOASV1_0669-Fe-S-binding_protein	2ohv-assembly1.cif.gz_A-2	DESULFOASV1_0669-Fe-S-binding_protein	2ohv-assembly1.cif.gz_A-2 Structural Basis for Glutamate Racemase Inhibition	0.089	248	187	203	450	2	207	2.257E-02	70
DESULFOASV1_0669-Fe-S-binding_protein	3ojc-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3ojc-assembly1.cif.gz_A Crystal structure of a putative Asp/Glu Racemase from Yersinia pestis	0.093	242	197	208	449	3	220	1.396E-02	69
DESULFOASV1_0669-Fe-S-binding_protein	3out-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3out-assembly1.cif.gz_A Crystal structure of glutamate racemase from Francisella tularensis subsp. tularensis SCHU S4 in complex with D-glutamate.	0.092	249	188	202	450	2	209	4.216E-02	68
DESULFOASV1_0669-Fe-S-binding_protein	5odc-assembly1.cif.gz_I	DESULFOASV1_0669-Fe-S-binding_protein	5odc-assembly1.cif.gz_I Heterodisulfide reductase / [NiFe]-hydrogenase complex from Methanothermococcus thermolithotrophicus at 2.3 A resolution	0.204	138	101	37	174	7	134	2.059E-01	67
DESULFOASV1_0669-Fe-S-binding_protein	1zuw-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	1zuw-assembly1.cif.gz_A Crystal structure of B.subtilis glutamate racemase (RacE) with D-Glu	0.096	246	191	205	450	3	214	5.625E-02	67
DESULFOASV1_0669-Fe-S-binding_protein	2jfo-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	2jfo-assembly1.cif.gz_B Crystal structure of Enterococcus faecalis glutamate racemase in complex with D- and L-Glutamate	0.108	249	188	202	450	2	213	4.216E-02	67
DESULFOASV1_0669-Fe-S-binding_protein	2jfu-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	2jfu-assembly1.cif.gz_A Crystal structure of Enterococcus faecium glutamate racemase in complex with phosphate	0.081	248	195	203	450	5	217	6.497E-02	63
DESULFOASV1_0669-Fe-S-binding_protein	5xnk-assembly1.cif.gz_A-2	DESULFOASV1_0669-Fe-S-binding_protein	5xnk-assembly1.cif.gz_A-2 Crystal structure of Microcystis aeruginosa PCC 7806 aspartate racemase in complex with DL-methyl-aspartate	0.097	241	192	208	448	3	216	3.649E-02	62
DESULFOASV1_0669-Fe-S-binding_protein	5wxy-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	5wxy-assembly1.cif.gz_A Crystal structure of Microcystis aeruginosa PCC 7806 aspartate racemase in complex with L-aspartate	0.098	243	193	208	450	3	217	8.669E-02	61
DESULFOASV1_0669-Fe-S-binding_protein	4ry0-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	4ry0-assembly1.cif.gz_A Crystal structure of ribose transporter solute binding protein RHE_PF00037 from Rhizobium etli CFN 42, TARGET EFI-511357, in complex with D-ribose	0.091	243	193	199	441	2	214	7.839E-03	61
DESULFOASV1_0669-Fe-S-binding_protein	5wxx-assembly1.cif.gz_A-2	DESULFOASV1_0669-Fe-S-binding_protein	5wxx-assembly1.cif.gz_A-2 Crystal structure of Microcystis aeruginosa PCC 7806 aspartate racemase in complex with citrate	0.102	252	194	199	450	1	217	1.402E-01	57
DESULFOASV1_0669-Fe-S-binding_protein	3ixl-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3ixl-assembly1.cif.gz_A Crystal structure of the Gly74Cys-Cys188Ser mutant of arylmalonate decarboxylase in the liganded form	0.106	251	188	200	450	2	212	5.109E-02	50
DESULFOASV1_0669-Fe-S-binding_protein	5ix8-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	5ix8-assembly1.cif.gz_A Crystal structure of sugar ABC transport system, substrate-binding protein from Bordetella parapertussis 12822	0.105	248	201	196	443	5	230	8.262E-02	50
DESULFOASV1_0669-Fe-S-binding_protein	3eis-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3eis-assembly1.cif.gz_A Crystal Structure of Arylmalonate Decarboxylase	0.109	242	175	208	449	4	200	9.096E-02	48
DESULFOASV1_0669-Fe-S-binding_protein	3nnd-assembly2.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	3nnd-assembly2.cif.gz_B The crystal structure of ABC transporter from Rhodopseudomonas palustris	0.116	235	184	208	442	3	211	8.262E-02	44
DESULFOASV1_0669-Fe-S-binding_protein	2vlb-assembly2.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	2vlb-assembly2.cif.gz_B Structure of unliganded arylmalonate decarboxylase	0.118	251	171	200	450	2	196	1.699E-01	43
DESULFOASV1_0669-Fe-S-binding_protein	4m88-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	4m88-assembly1.cif.gz_A Crystal structure of extracellular ligand-binding receptor from Verminephrobacter eiseniae ef01-2	0.132	253	206	199	451	2	239	2.379E-01	43
DESULFOASV1_0669-Fe-S-binding_protein	3dtv-assembly5.cif.gz_C-4	DESULFOASV1_0669-Fe-S-binding_protein	3dtv-assembly5.cif.gz_C-4 Crystal structure of arylmalonate decarboxylase	0.108	244	184	208	451	4	210	3.174E-01	42
DESULFOASV1_0669-Fe-S-binding_protein	2vlb-assembly4.cif.gz_D	DESULFOASV1_0669-Fe-S-binding_protein	2vlb-assembly4.cif.gz_D Structure of unliganded arylmalonate decarboxylase	0.110	262	196	200	461	2	222	1.273E-01	41
DESULFOASV1_0669-Fe-S-binding_protein	2o20-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	2o20-assembly1.cif.gz_A Crystal structure of transcription regulator CcpA of Lactococcus lactis	0.114	245	184	199	443	2	210	1.543E-01	41
DESULFOASV1_0669-Fe-S-binding_protein	5dte-assembly4.cif.gz_D	DESULFOASV1_0669-Fe-S-binding_protein	5dte-assembly4.cif.gz_D Crystal Structure of an ABC transporter periplasmic solute binding protein (IPR025997) from Actinobacillus succinogenes 130z(Asuc_0081, TARGET EFI-511065) with bound D-allose	0.126	251	197	200	450	2	227	2.748E-01	41
DESULFOASV1_0669-Fe-S-binding_protein	4wt7-assembly2.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	4wt7-assembly2.cif.gz_B Crystal structure of an ABC transporter solute binding protein (IPR025997) from Agrobacterium vitis (Avi_5165, Target EFI-511223) with bound allitol	0.099	240	196	204	443	3	221	2.619E-01	41
DESULFOASV1_0669-Fe-S-binding_protein	3qvj-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3qvj-assembly1.cif.gz_A Allantoin racemase from Klebsiella pneumoniae	0.067	252	193	199	450	2	209	4.443E-01	40
DESULFOASV1_0669-Fe-S-binding_protein	8wlb-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	8wlb-assembly1.cif.gz_A X-ray structure of Enterobacter cloacae allose-binding protein in complex with D-psicose	0.080	236	202	205	440	1	221	2.883E-01	40
DESULFOASV1_0669-Fe-S-binding_protein	3c6q-assembly3.cif.gz_C	DESULFOASV1_0669-Fe-S-binding_protein	3c6q-assembly3.cif.gz_C Apo and ligand-bound form of a thermophilic glucose/xylose binding protein	0.080	252	203	199	450	2	223	2.883E-01	40
DESULFOASV1_0669-Fe-S-binding_protein	4yp9-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	4yp9-assembly1.cif.gz_A Crystal Structure of LuxP In Complex With a Formose Derived AI-2 Analogue	0.098	264	217	180	443	20	261	2.161E-01	40
DESULFOASV1_0669-Fe-S-binding_protein	3dtv-assembly5.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3dtv-assembly5.cif.gz_A Crystal structure of arylmalonate decarboxylase	0.119	254	181	208	461	4	209	3.666E-01	39
DESULFOASV1_0669-Fe-S-binding_protein	5dte-assembly3.cif.gz_C	DESULFOASV1_0669-Fe-S-binding_protein	5dte-assembly3.cif.gz_C Crystal Structure of an ABC transporter periplasmic solute binding protein (IPR025997) from Actinobacillus succinogenes 130z(Asuc_0081, TARGET EFI-511065) with bound D-allose	0.131	251	200	200	450	2	232	3.025E-01	39
DESULFOASV1_0669-Fe-S-binding_protein	3qi7-assembly2.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	3qi7-assembly2.cif.gz_B Crystal structure of a Putative transcriptional regulator (YP_001089212.1) from Clostridium difficile 630 at 1.86 A resolution	0.079	233	212	204	436	3	233	4.235E-01	39
DESULFOASV1_0669-Fe-S-binding_protein	3aek-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	3aek-assembly1.cif.gz_B Structure of the light-independent protochlorophyllide reductase catalyzing a key reduction for greening in the dark	0.109	238	186	205	442	23	232	3.025E-01	39
DESULFOASV1_0669-Fe-S-binding_protein	3ixm-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3ixm-assembly1.cif.gz_A Structure of the Gly74Cys mutant of arylmalonate decarboxylase in the sulfate ion associated form	0.111	256	200	200	455	1	226	5.133E-01	38
DESULFOASV1_0669-Fe-S-binding_protein	1jx6-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	1jx6-assembly1.cif.gz_A CRYSTAL STRUCTURE OF LUXP FROM VIBRIO HARVEYI COMPLEXED WITH AUTOINDUCER-2	0.097	264	220	180	443	16	260	3.025E-01	38
DESULFOASV1_0669-Fe-S-binding_protein	8iiq-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	8iiq-assembly1.cif.gz_A MsmUdgX H109S/E52N double mutant	0.113	146	107	204	325	41	186	1.342E+00	37
DESULFOASV1_0669-Fe-S-binding_protein	3qvk-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3qvk-assembly1.cif.gz_A Allantoin racemase from Klebsiella pneumoniae	0.092	232	178	208	439	4	200	7.186E-01	37
DESULFOASV1_0669-Fe-S-binding_protein	2xdq-assembly1.cif.gz_A-2	DESULFOASV1_0669-Fe-S-binding_protein	2xdq-assembly1.cif.gz_A-2 Dark Operative Protochlorophyllide Oxidoreductase (ChlN-ChlB)2 Complex	0.082	260	197	182	441	18	233	2.379E-01	36
DESULFOASV1_0669-Fe-S-binding_protein	1ui1-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	1ui1-assembly1.cif.gz_A Crystal Structure Of Uracil-DNA Glycosylase From Thermus Thermophilus HB8	0.127	133	100	204	319	28	160	1.550E+00	35
DESULFOASV1_0669-Fe-S-binding_protein	5hsg-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	5hsg-assembly1.cif.gz_A Crystal structure of an ABC transporter Solute Binding Protein from Klebsiella pneumoniae (KPN_01730, target EFI-511059), APO open structure	0.091	239	197	205	443	1	218	4.662E-01	35
DESULFOASV1_0669-Fe-S-binding_protein	5h98-assembly2.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	5h98-assembly2.cif.gz_B Crystal structure of Geobacter metallireducens SMUG1	0.118	184	146	157	322	5	188	6.848E-01	34
DESULFOASV1_0669-Fe-S-binding_protein	3nnd-assembly2.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3nnd-assembly2.cif.gz_A The crystal structure of ABC transporter from Rhodopseudomonas palustris	0.128	265	212	198	462	1	244	2.059E-01	34
DESULFOASV1_0669-Fe-S-binding_protein	7jfn-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	7jfn-assembly1.cif.gz_A Crystal Structure of Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein from Brucella ovis, closed conformation	0.086	236	210	208	443	5	235	7.186E-01	34
DESULFOASV1_0669-Fe-S-binding_protein	7qsp-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	7qsp-assembly1.cif.gz_B Permutated C-terminal lobe of the ribose binding protein from Thermotoga maritima	0.106	115	81	199	313	3	94	2.760E+00	33
DESULFOASV1_0669-Fe-S-binding_protein	5cys-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	5cys-assembly1.cif.gz_A Structure of the enzyme-product complex resulting from TDG action on a GcaC mismatch	0.100	209	155	203	411	21	193	1.162E+00	33
DESULFOASV1_0669-Fe-S-binding_protein	4nb4-assembly2.cif.gz_C	DESULFOASV1_0669-Fe-S-binding_protein	4nb4-assembly2.cif.gz_C Pantothenamide-bound Pantothenate kinase from Staphylococcus aureus	0.106	66	54	388	448	188	253	3.864E+00	33
DESULFOASV1_0669-Fe-S-binding_protein	1urp-assembly2.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	1urp-assembly2.cif.gz_B D-RIBOSE-BINDING PROTEIN FROM ESCHERICHIA COLI	0.097	242	189	200	441	2	211	5.929E-01	33
DESULFOASV1_0669-Fe-S-binding_protein	2fn9-assembly2.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	2fn9-assembly2.cif.gz_B Thermotoga maritima Ribose Binding Protein Unliganded Form	0.103	234	192	208	441	4	218	5.133E-01	33
DESULFOASV1_0669-Fe-S-binding_protein	4iil-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	4iil-assembly1.cif.gz_A Crystal Structure of RfuA (TP0298) of T. pallidum Bound to Riboflavin	0.079	245	205	199	443	3	226	5.651E-01	33
DESULFOASV1_0669-Fe-S-binding_protein	4pe6-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	4pe6-assembly1.cif.gz_A Crystal structure of ABC transporter solute binding protein from Thermobispora bispora DSM 43833	0.099	244	195	200	443	2	218	1.162E+00	33
DESULFOASV1_0669-Fe-S-binding_protein	1mtl-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	1mtl-assembly1.cif.gz_A Non-productive MUG-DNA complex	0.083	103	81	203	291	6	108	2.896E+00	32
DESULFOASV1_0669-Fe-S-binding_protein	3jvd-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	3jvd-assembly1.cif.gz_B Crystal structure of putative transcription regulation repressor (LACI family) FROM Corynebacterium glutamicum	0.081	236	178	208	443	4	198	1.627E+00	32
DESULFOASV1_0669-Fe-S-binding_protein	4rk0-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	4rk0-assembly1.cif.gz_B Crystal structure of LacI family transcriptional regulator from Enterococcus faecalis V583, Target EFI-512923, with bound ribose	0.088	236	182	208	443	3	203	1.342E+00	32
DESULFOASV1_0669-Fe-S-binding_protein	3aeu-assembly1.cif.gz_D	DESULFOASV1_0669-Fe-S-binding_protein	3aeu-assembly1.cif.gz_D Structure of the light-independent protochlorophyllide reductase catalyzing a key reduction for greening in the dark	0.109	243	200	203	445	8	233	6.527E-01	32
DESULFOASV1_0669-Fe-S-binding_protein	3aet-assembly1.cif.gz_D	DESULFOASV1_0669-Fe-S-binding_protein	3aet-assembly1.cif.gz_D Structure of the light-independent protochlorophyllide reductase catalyzing a key reduction for greening in the dark	0.103	239	187	205	443	23	231	7.911E-01	32
DESULFOASV1_0669-Fe-S-binding_protein	8jd4-assembly1.cif.gz_4	DESULFOASV1_0669-Fe-S-binding_protein	8jd4-assembly1.cif.gz_4 Cryo-EM structure of G protein-free mGlu2-mGlu4 heterodimer in Acc state	0.118	243	209	206	443	7	249	1.219E+00	32
DESULFOASV1_0669-Fe-S-binding_protein	7qsp-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	7qsp-assembly1.cif.gz_A Permutated C-terminal lobe of the ribose binding protein from Thermotoga maritima	0.108	126	104	199	324	3	120	4.055E+00	31
DESULFOASV1_0669-Fe-S-binding_protein	5h98-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	5h98-assembly1.cif.gz_A Crystal structure of Geobacter metallireducens SMUG1	0.090	162	108	203	322	45	206	1.972E+00	31
DESULFOASV1_0669-Fe-S-binding_protein	1wyw-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	1wyw-assembly1.cif.gz_A Crystal Structure of SUMO1-conjugated thymine DNA glycosylase	0.097	139	99	203	313	13	151	4.254E+00	31
DESULFOASV1_0669-Fe-S-binding_protein	3jvd-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3jvd-assembly1.cif.gz_A Crystal structure of putative transcription regulation repressor (LACI family) FROM Corynebacterium glutamicum	0.092	238	178	206	443	1	197	1.627E+00	31
DESULFOASV1_0669-Fe-S-binding_protein	4yle-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	4yle-assembly1.cif.gz_A Crystal structure of an ABC transpoter solute binding protein (IPR025997) from Burkholderia multivorans (Bmul_1631, Target EFI-511115) with an unknown ligand modelled as alpha-D-erythrofuranose	0.082	276	235	199	455	3	278	3.174E-01	31
DESULFOASV1_0669-Fe-S-binding_protein	6yab-assembly3.cif.gz_BBB	DESULFOASV1_0669-Fe-S-binding_protein	6yab-assembly3.cif.gz_BBB Crystal structure of PnrA from S. pneumoniae in complex with uridine	0.110	231	183	204	434	16	222	1.162E+00	31
DESULFOASV1_0669-Fe-S-binding_protein	2i7p-assembly1.cif.gz_C	DESULFOASV1_0669-Fe-S-binding_protein	2i7p-assembly1.cif.gz_C Crystal structure of human PANK3 in complex with AcCoA	0.111	67	57	248	312	267	333	5.410E+00	31
DESULFOASV1_0669-Fe-S-binding_protein	8a57-assembly1.cif.gz_D	DESULFOASV1_0669-Fe-S-binding_protein	8a57-assembly1.cif.gz_D Cryo-EM structure of HflXr bound to the Listeria monocytogenes 50S ribosomal subunit.	0.092	332	236	202	462	2	333	6.848E-01	31
DESULFOASV1_0669-Fe-S-binding_protein	7mtq-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	7mtq-assembly1.cif.gz_A CryoEM Structure of Full-Length mGlu2 in Inactive-State Bound to Antagonist LY341495	0.077	241	221	204	443	6	246	1.162E+00	31
DESULFOASV1_0669-Fe-S-binding_protein	4yo7-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	4yo7-assembly1.cif.gz_A Crystal Structure of an ABC transporter solute binding protein (IPR025997) from Bacillus halodurans C-125 (BH2323, TARGET EFI-511484) with bound myo-inositol	0.100	239	194	203	441	3	219	1.162E+00	30
DESULFOASV1_0669-Fe-S-binding_protein	2fn8-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	2fn8-assembly1.cif.gz_A Thermotoga maritima Ribose Binding Protein Ribose Bound Form	0.101	234	192	208	441	5	219	1.408E+00	30
DESULFOASV1_0669-Fe-S-binding_protein	5jmv-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	5jmv-assembly1.cif.gz_A Crystal structure of mjKae1-pfuPcc1 complex	0.099	240	171	258	448	41	280	5.133E-01	30
DESULFOASV1_0669-Fe-S-binding_protein	7t1i-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	7t1i-assembly1.cif.gz_A Crystal structure of CAB1 Pantothenate Kinase from Saccharomyces cerevisiae in complex with compound YU385597	0.088	63	54	250	312	248	307	6.880E+00	30
DESULFOASV1_0669-Fe-S-binding_protein	8r6f-assembly1.cif.gz_O	DESULFOASV1_0669-Fe-S-binding_protein	8r6f-assembly1.cif.gz_O CryoEM structure of wheat 40S ribosomal subunit, body domain	0.101	61	52	254	312	47	107	4.055E+00	29
DESULFOASV1_0669-Fe-S-binding_protein	1mtl-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	1mtl-assembly1.cif.gz_B Non-productive MUG-DNA complex	0.067	105	82	203	291	7	111	2.896E+00	29
DESULFOASV1_0669-Fe-S-binding_protein	4xxh-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	4xxh-assembly1.cif.gz_B TREHALOSE REPRESSOR FROM ESCHERICHIA COLI	0.095	247	188	202	448	2	210	2.760E+00	29
DESULFOASV1_0669-Fe-S-binding_protein	6awh-assembly2.cif.gz_D	DESULFOASV1_0669-Fe-S-binding_protein	6awh-assembly2.cif.gz_D Staphylococcus aureus Type II pantothenate kinase in complex with ATP and pantothenate analog Deoxy-MeO-N5Pan	0.072	64	56	249	312	189	249	6.249E+00	29
DESULFOASV1_0669-Fe-S-binding_protein	2hj9-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	2hj9-assembly1.cif.gz_B Crystal structure of the Autoinducer-2-bound form of Vibrio harveyi LuxP complexed with the periplasmic domain of LuxQ	0.120	262	206	180	441	16	250	1.219E+00	29
DESULFOASV1_0669-Fe-S-binding_protein	5kpt-assembly1.cif.gz_A-2	DESULFOASV1_0669-Fe-S-binding_protein	5kpt-assembly1.cif.gz_A-2 PANK3-AMPPNP complex	0.092	59	53	254	312	265	323	7.574E+00	29
DESULFOASV1_0669-Fe-S-binding_protein	3ufj-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	3ufj-assembly1.cif.gz_B Human Thymine DNA Glycosylase Bound to Substrate Analog 2'-fluoro-2'-deoxyuridine	0.090	209	157	203	411	7	179	3.039E+00	28
DESULFOASV1_0669-Fe-S-binding_protein	5h99-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	5h99-assembly1.cif.gz_A Crystal structure of Geobacter metallireducens SMUG1 mutant N58D	0.102	174	107	203	322	46	219	3.345E+00	28
DESULFOASV1_0669-Fe-S-binding_protein	3bil-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	3bil-assembly1.cif.gz_B Crystal structure of a probable LacI family transcriptional regulator from Corynebacterium glutamicum	0.079	256	233	208	461	2	257	2.760E+00	28
DESULFOASV1_0669-Fe-S-binding_protein	5kqd-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	5kqd-assembly1.cif.gz_A PANK3:Palmitoyl-CoA complex	0.111	67	57	248	312	228	294	7.574E+00	28
DESULFOASV1_0669-Fe-S-binding_protein	3dfy-assembly2.cif.gz_K	DESULFOASV1_0669-Fe-S-binding_protein	3dfy-assembly2.cif.gz_K Crystal structure of apo dipeptide epimerase from Thermotoga maritima	0.096	352	214	92	443	40	277	2.267E-01	28
DESULFOASV1_0669-Fe-S-binding_protein	2i7p-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	2i7p-assembly1.cif.gz_A Crystal structure of human PANK3 in complex with AcCoA	0.111	67	57	248	312	269	335	7.947E+00	28
DESULFOASV1_0669-Fe-S-binding_protein	6x4k-assembly1.cif.gz_A-2	DESULFOASV1_0669-Fe-S-binding_protein	6x4k-assembly1.cif.gz_A-2 PANK3 complex structure with compound PZ-2890	0.135	67	55	248	312	268	334	5.410E+00	28
DESULFOASV1_0669-Fe-S-binding_protein	3owo-assembly2.cif.gz_D	DESULFOASV1_0669-Fe-S-binding_protein	3owo-assembly2.cif.gz_D Structures of iron-dependent alcohol dehydrogenase 2 from Zymomonas mobilis ZM4 with and without NAD cofactor	0.107	104	90	193	294	5	108	3.039E+00	28
DESULFOASV1_0669-Fe-S-binding_protein	3en9-assembly1.cif.gz_A	DESULFOASV1_0669-Fe-S-binding_protein	3en9-assembly1.cif.gz_A Structure of the Methanococcus jannaschii KAE1-BUD32 fusion protein	0.098	239	171	259	449	47	285	6.527E-01	28
DESULFOASV1_0669-Fe-S-binding_protein	3zef-assembly1.cif.gz_B	DESULFOASV1_0669-Fe-S-binding_protein	3zef-assembly1.cif.gz_B Crystal structure of Prp8:Aar2 complex: second crystal form at 3.1 Angstrom resolution	0.151	71	57	256	323	975	1045	5.676E+00	28
